root_id	stable_id
634273	TF300825
952344	TF300828
891641	TF300829
567302	TF300831
949046	TF300832
632126	TF300834
525522	TF300836
336191	TF300837
580281	TF300839
681966	TF300841
551433	TF300842
1247188	TF300843
902815	TF300844
1205845	TF300845
931843	TF300848
744408	TF300849
697000	TF300851
988350	TF300852
963257	TF300853
943478	TF300854
635428	TF300857
370088	TF300858
929962	TF300859
965753	TF300861
921889	TF300863
604595	TF300864
1007936	TF300866
751405	TF300871
727518	TF300872
566926	TF300873
680154	TF300874
1329845	TF300878
993126	TF300879
833606	TF300880
974365	TF300881
658602	TF300882
929863	TF300886
636085	TF300887
991264	TF300888
944556	TF300890
843495	TF300892
795022	TF300894
843275	TF300896
817439	TF300897
900571	TF300898
1347770	TF300900
807030	TF300901
785543	TF300902
1031732	TF300904
956903	TF300905
1041460	TF300906
633943	TF300907
674078	TF300908
600750	TF300911
790123	TF300913
961433	TF312797
921589	TF312798
628801	TF312799
768458	TF312802
1123743	TF312803
999264	TF312804
482829	TF312805
293895	TF312807
1028884	TF312808
796360	TF312810
415798	TF312815
457913	TF312817
754340	TF312818
1298936	TF312819
1184700	TF312821
313070	TF312822
976455	TF312823
1029774	TF312828
1107274	TF312829
841405	TF312831
923989	TF312832
545586	TF312835
607377	TF312839
902101	TF312843
503103	TF312844
889890	TF312846
948173	TF312848
1136366	TF312849
494253	TF312850
962681	TF312851
1164854	TF312852
692285	TF312855
1017612	TF312858
958164	TF312859
897203	TF312860
360193	TF312861
659701	TF312863
698029	TF312866
1127543	TF312870
506519	TF312871
882940	TF312872
665163	TF312873
651791	TF312874
1135806	TF312878
322126	TF312881
989196	TF312882
828195	TF312883
795510	TF312884
869341	TF312886
1043308	TF312887
800824	TF312888
617676	TF312890
478591	TF312891
1071279	TF312892
305934	TF312893
683023	TF312895
684528	TF312896
1287224	TF312897
561442	TF312899
328905	TF312900
940636	TF312901
1188255	TF312905
686478	TF312906
961625	TF312907
454156	TF312909
652588	TF312910
954187	TF312914
512646	TF312915
642130	TF312916
782171	TF312917
523256	TF312918
684678	TF312920
493381	TF312921
307732	TF312922
529002	TF312923
657817	TF312925
813138	TF312926
1054428	TF312927
644884	TF312928
577342	TF312932
760020	TF312933
1126378	TF312934
1043572	TF312935
1144770	TF312936
1008028	TF312937
1118608	TF312942
790984	TF312949
1108275	TF312951
1086593	TF312952
927883	TF312954
908412	TF312958
1145246	TF312959
681513	TF312963
521189	TF312964
571046	TF312966
604943	TF312967
985060	TF312968
630632	TF312969
906283	TF312972
525316	TF312973
1140600	TF312974
899653	TF312975
511806	TF312976
802744	TF312977
948658	TF312979
976360	TF312980
296476	TF312981
988444	TF312982
1052103	TF312985
931645	TF312986
411621	TF312988
1062909	TF312989
833494	TF312990
1068423	TF312991
1353533	TF312992
1282795	TF312994
1072119	TF312995
753542	TF312996
834278	TF312997
625622	TF312998
500744	TF313003
1032266	TF313004
1081438	TF313006
535066	TF313007
761330	TF313010
965945	TF313012
686178	TF313013
837522	TF313016
595801	TF313018
570113	TF313019
738028	TF313020
1251596	TF313022
932635	TF313023
1221974	TF313025
927784	TF313026
1040580	TF313029
1074555	TF313030
878260	TF313032
523668	TF313034
562773	TF313036
1019885	TF313037
886788	TF313038
1061464	TF313040
928972	TF313041
986658	TF313042
560296	TF313043
726258	TF313044
1073547	TF313046
805250	TF313047
563533	TF313048
976075	TF313050
566174	TF313052
920289	TF313056
1013062	TF313057
747783	TF313059
591157	TF313060
973320	TF313062
1140186	TF313064
885124	TF313065
864889	TF313066
1023035	TF313067
774717	TF313068
446777	TF313069
733492	TF313070
925089	TF313072
681211	TF313076
1127615	TF313077
558380	TF313078
1004256	TF313080
846899	TF313082
904753	TF313083
873128	TF313084
705464	TF313085
1060954	TF313089
722469	TF313092
756462	TF313093
870608	TF313094
667790	TF313096
566738	TF313097
919489	TF313099
716810	TF313100
1012243	TF313101
799264	TF313102
1078374	TF313106
1007476	TF313108
1165418	TF313111
929170	TF313112
578630	TF313114
691545	TF313115
1090076	TF313116
846135	TF313119
866797	TF313121
879820	TF313122
1243676	TF313124
855466	TF313127
691249	TF313128
900673	TF313129
931348	TF313132
509277	TF313134
973415	TF313137
392765	TF313138
1018067	TF313139
1123521	TF313141
1118908	TF313142
616485	TF313143
989948	TF313144
437758	TF313145
840519	TF313148
338148	TF313149
869023	TF313151
576422	TF313152
1063419	TF313153
941126	TF313156
1251836	TF313157
1051929	TF313158
892568	TF313159
940538	TF313160
1200691	TF313161
720354	TF313162
1084062	TF313165
1184584	TF313167
353751	TF313168
895761	TF313169
993777	TF313170
477691	TF313172
400708	TF313173
1053654	TF313175
696118	TF313176
1083324	TF313177
1078872	TF313179
1165106	TF313180
759627	TF313181
998334	TF313182
1080864	TF313183
261941	TF313184
923489	TF313185
888448	TF313186
1335174	TF313187
779404	TF313188
776114	TF313189
435534	TF313193
464904	TF313194
426042	TF313195
697588	TF313196
428054	TF313199
1112721	TF313203
906793	TF313204
284169	TF313205
840297	TF313206
1130782	TF313208
371566	TF313209
1115077	TF313210
281894	TF313214
944262	TF313215
1084882	TF313217
979305	TF313218
665008	TF313219
1024205	TF313220
883876	TF313221
979115	TF313222
1000752	TF313224
649711	TF313225
550463	TF313227
860407	TF313229
1231007	TF313231
1124113	TF313232
956030	TF313234
1062399	TF313236
319367	TF313237
511386	TF313242
1123151	TF313243
772939	TF313244
1028345	TF313245
1079868	TF313246
410835	TF313247
846025	TF313250
295004	TF313251
1048536	TF313252
887828	TF313253
793680	TF313254
871448	TF313256
1188540	TF313257
645531	TF313258
1166844	TF313260
426798	TF313261
275728	TF313265
872498	TF313268
848861	TF313269
392210	TF313270
338798	TF313272
1107736	TF313273
804893	TF313275
452029	TF313276
1119883	TF313277
717804	TF313278
391932	TF313279
285677	TF313281
638053	TF313283
891538	TF313289
1048014	TF313290
988068	TF313292
570300	TF313293
401518	TF313294
1069851	TF313296
1276767	TF313298
1107043	TF313304
1098054	TF313306
527367	TF313307
1286524	TF313308
1050972	TF313310
380308	TF313311
414496	TF313312
909624	TF313313
452740	TF313314
1149738	TF313315
889684	TF313317
770254	TF313318
488349	TF313319
508005	TF313321
1040404	TF313323
291292	TF313325
378576	TF313326
325206	TF313327
946418	TF313330
733354	TF313331
461418	TF313332
631296	TF313334
519533	TF313338
1048101	TF313341
718088	TF313342
1144634	TF313343
1075967	TF313346
596691	TF313348
548517	TF313349
761854	TF313352
708643	TF313353
812553	TF313356
573648	TF313359
454391	TF313360
340745	TF313361
530222	TF313363
988632	TF313364
977215	TF313365
720213	TF313367
709651	TF313370
1126962	TF313372
458615	TF313374
456271	TF313375
489883	TF313376
309166	TF313377
485706	TF313378
497509	TF313379
380596	TF313382
465597	TF313384
478816	TF313385
339448	TF313386
532449	TF313387
990042	TF313388
961241	TF313390
454861	TF313391
1120931	TF313392
748188	TF313395
894113	TF313396
883980	TF313397
887100	TF313398
321782	TF313399
854170	TF313400
552015	TF313401
928774	TF313402
997404	TF313403
707347	TF313405
662671	TF313406
1201825	TF313408
818481	TF313410
804417	TF313411
1064694	TF313415
1074387	TF313417
392488	TF313419
477916	TF313420
485927	TF313422
918989	TF313426
358671	TF313428
858909	TF313429
1094962	TF313431
843825	TF313433
605465	TF313435
928081	TF313437
820666	TF313441
836294	TF313442
443878	TF313443
973225	TF313444
813723	TF313448
471800	TF313449
861798	TF313452
932338	TF313455
1195814	TF313457
687526	TF313459
998520	TF313460
671936	TF313461
798780	TF313463
655921	TF313464
569365	TF313465
732249	TF313466
685278	TF313467
854926	TF313469
1004624	TF313471
547542	TF313473
663451	TF313474
630798	TF313476
677727	TF313479
1033690	TF313480
925889	TF313481
1019523	TF313482
664231	TF313483
959033	TF313484
733078	TF313485
705319	TF313487
859658	TF313488
608761	TF313489
1238616	TF313490
415278	TF313492
292781	TF313494
887412	TF313496
771534	TF313497
877636	TF313501
803941	TF313502
1034936	TF313504
711809	TF313505
947494	TF313507
551045	TF313511
1022135	TF313513
606335	TF313514
898021	TF313515
561060	TF313518
1124918	TF313520
381171	TF313522
1061804	TF313524
565610	TF313526
487029	TF313530
1061549	TF313531
741977	TF313536
405541	TF313538
406073	TF313540
375964	TF313541
554527	TF313542
503531	TF313543
700519	TF313544
359889	TF313545
653860	TF313546
796602	TF313548
335535	TF313549
1128335	TF313550
368900	TF313551
704159	TF313552
1298848	TF313555
508429	TF313556
1124480	TF313557
1138323	TF313560
915785	TF313561
903631	TF313562
977310	TF313563
925789	TF313564
955351	TF313566
631462	TF313568
458381	TF313570
529816	TF313572
848316	TF313573
733906	TF313574
876383	TF313575
568617	TF313576
912654	TF313577
793192	TF313578
564100	TF313579
992196	TF313581
635098	TF313582
1041812	TF313583
1002048	TF313587
822161	TF313588
898531	TF313589
527572	TF313590
668714	TF313593
634768	TF313594
1112265	TF313596
709939	TF313598
974270	TF313600
1004440	TF313601
662983	TF313602
868281	TF313603
519325	TF313604
329238	TF313608
1158825	TF313609
1234384	TF313611
577526	TF313612
1126086	TF313615
410046	TF313620
940244	TF313621
897100	TF313622
903121	TF313623
951568	TF313626
881900	TF313632
626964	TF313635
1174096	TF313636
718230	TF313638
377996	TF313640
946712	TF313642
823303	TF313643
736110	TF313644
749931	TF313645
454626	TF313647
699351	TF313648
485043	TF313654
388012	TF313657
474077	TF313658
745218	TF313660
1050276	TF313661
856762	TF313662
747108	TF313665
330570	TF313666
960857	TF313667
1040756	TF313668
958455	TF313669
1013972	TF313671
949531	TF313673
333227	TF313674
330237	TF313677
580464	TF313679
728774	TF313680
1005452	TF313681
661891	TF313683
418389	TF313684
369197	TF313685
762376	TF313689
1132912	TF313690
437266	TF313692
578814	TF313693
1090882	TF313694
1042604	TF313696
302316	TF313698
811266	TF313699
930358	TF313700
643912	TF313701
902713	TF313702
897511	TF313706
1023845	TF313708
1038996	TF313713
719931	TF313714
815931	TF313716
1144702	TF313717
342037	TF313718
640175	TF313720
667020	TF313721
918089	TF313722
1068843	TF313724
970361	TF313726
934021	TF313727
820206	TF313729
960377	TF313731
822276	TF313732
899347	TF313734
966233	TF313738
707203	TF313740
644236	TF313742
932437	TF313743
1158569	TF313746
606683	TF313747
775733	TF313748
1058040	TF313749
910129	TF313750
917189	TF313751
721059	TF313752
974555	TF313753
263141	TF313754
1102690	TF313756
305574	TF313758
445330	TF313761
779908	TF313765
742248	TF313766
947006	TF313769
954090	TF313770
1012789	TF313775
958841	TF313776
582654	TF313777
816743	TF313779
688420	TF313781
887308	TF313782
687377	TF313783
1066309	TF313785
881796	TF313786
1079287	TF313788
857302	TF313790
612377	TF313791
507581	TF313794
1081028	TF313795
777003	TF313796
379443	TF313797
622590	TF313798
992475	TF313800
1072539	TF313801
1039348	TF313802
824215	TF313804
464673	TF313805
957194	TF313807
1041108	TF313809
623942	TF313811
1217793	TF313812
682117	TF313813
705609	TF313814
844925	TF313815
818941	TF313817
866691	TF313819
1071195	TF313821
1087160	TF313823
1067499	TF313824
295741	TF313826
604769	TF313827
924289	TF313829
967385	TF313830
761199	TF313831
996660	TF313832
620731	TF313834
874178	TF313837
634108	TF313840
876593	TF313841
686778	TF313842
942008	TF313844
1217243	TF313846
991358	TF313847
962873	TF313850
1117558	TF313852
673160	TF313853
864571	TF313854
953411	TF313855
913967	TF313856
668560	TF313858
851146	TF313859
758574	TF313860
1075718	TF313861
1060274	TF313862
367412	TF313863
425789	TF313865
277667	TF313867
433047	TF313869
1314911	TF313871
1068759	TF313872
968441	TF313874
653383	TF313876
384319	TF313877
604421	TF313878
995823	TF313879
1032622	TF313881
1096316	TF313882
1029329	TF313883
875858	TF313884
507157	TF313887
898735	TF313888
448699	TF313889
1086674	TF313892
742788	TF313894
1149470	TF313895
741161	TF313896
492073	TF313897
1082914	TF313899
1100582	TF313901
778396	TF313902
1072455	TF313903
963353	TF313906
1275711	TF313909
1000473	TF313913
950598	TF313915
780916	TF313919
882420	TF313922
600398	TF313924
1111505	TF313925
1129991	TF313927
963929	TF313928
737206	TF313929
1015792	TF313930
1157478	TF313931
297943	TF313932
1170768	TF313933
324526	TF313935
481719	TF313936
1067583	TF313937
784421	TF313938
616143	TF313939
417354	TF313941
1053568	TF313943
869235	TF313944
624782	TF313945
1040492	TF313946
1124039	TF313948
1080200	TF313949
306294	TF313950
1336208	TF313951
1116208	TF313953
891229	TF313954
1048971	TF313955
778522	TF313956
514952	TF313958
1047231	TF313961
791476	TF313962
1155463	TF313964
272611	TF313965
746433	TF313967
831811	TF313969
434043	TF313970
941322	TF313971
903223	TF313972
1276735	TF313973
1157218	TF313974
549881	TF313975
545194	TF313976
734320	TF313978
581379	TF313981
1091122	TF313982
1058126	TF313984
656711	TF313985
576053	TF313986
545782	TF313987
260335	TF313988
786659	TF313989
825697	TF313991
981770	TF313997
1167216	TF313998
956709	TF313999
1083406	TF314000
1098291	TF314001
847117	TF314003
847880	TF314005
1109353	TF314007
600574	TF314012
811968	TF314013
889272	TF314015
1108352	TF314016
836182	TF314017
1053740	TF314018
411359	TF314019
1016429	TF314020
1114241	TF314021
941224	TF314022
1130351	TF314023
1002968	TF314024
571790	TF314025
671171	TF314027
495557	TF314028
948852	TF314029
897306	TF314030
695530	TF314031
431802	TF314032
853522	TF314035
994056	TF314037
1263787	TF314038
1005084	TF314039
1143478	TF314042
844705	TF314043
294635	TF314044
1088456	TF314045
1059244	TF314047
1171134	TF314049
717520	TF314050
1094162	TF314051
1101676	TF314052
658759	TF314053
806202	TF314054
813255	TF314055
895143	TF314056
1155008	TF314063
1135386	TF314064
661111	TF314065
497076	TF314066
371861	TF314067
643750	TF314068
902305	TF314069
783921	TF314071
1122189	TF314072
1161767	TF314073
909119	TF314077
930853	TF314078
934912	TF314080
339123	TF314081
426294	TF314082
952926	TF314083
933328	TF314084
1039876	TF314085
1058384	TF314086
669946	TF314089
937585	TF314090
1240332	TF314091
1298870	TF314094
495774	TF314095
672548	TF314096
686028	TF314098
949822	TF314100
508217	TF314105
840852	TF314108
701541	TF314109
844595	TF314111
679247	TF314112
279980	TF314113
347782	TF314116
662827	TF314117
651151	TF314118
682570	TF314119
910230	TF314121
1099160	TF314122
530628	TF314123
500099	TF314125
1063164	TF314126
1122263	TF314129
470884	TF314131
466059	TF314133
553562	TF314134
1255895	TF314136
1159529	TF314137
968153	TF314138
738439	TF314141
875438	TF314142
601275	TF314144
752744	TF314145
1058986	TF314146
1136856	TF314150
930952	TF314151
1008672	TF314154
842725	TF314156
971705	TF314157
1038028	TF314158
304851	TF314159
684078	TF314160
984214	TF314161
695236	TF314162
1041636	TF314163
826837	TF314164
875963	TF314165
332564	TF314167
880236	TF314168
960665	TF314169
908917	TF314171
552209	TF314172
970457	TF314173
694207	TF314174
1109199	TF314175
365321	TF314176
434292	TF314177
704884	TF314178
907301	TF314180
918689	TF314182
537868	TF314183
1007660	TF314184
588817	TF314185
971895	TF314187
607723	TF314188
1085292	TF314190
724438	TF314192
994893	TF314193
914977	TF314194
870293	TF314195
586830	TF314196
994986	TF314197
1013608	TF314198
967769	TF314200
997590	TF314201
416058	TF314203
690059	TF314205
1016611	TF314208
577710	TF314210
671630	TF314211
1082832	TF314212
942204	TF314213
287554	TF314214
1070943	TF314215
835174	TF314217
526752	TF314219
601100	TF314220
976835	TF314221
469739	TF314222
904141	TF314224
820551	TF314226
1053138	TF314228
740073	TF314229
533055	TF314230
694501	TF314232
893186	TF314234
719649	TF314235
899551	TF314236
315181	TF314238
700811	TF314239
575128	TF314240
989290	TF314243
934516	TF314244
1028435	TF314245
1026185	TF314246
1135106	TF314247
740345	TF314248
957679	TF314249
922989	TF314250
930457	TF314251
754207	TF314252
761592	TF314254
408725	TF314255
1259829	TF314256
1033423	TF314257
835734	TF314258
334547	TF314260
1024745	TF314261
1029863	TF314262
446536	TF314264
802024	TF314267
996567	TF314268
557996	TF314269
613236	TF314270
937981	TF314271
373628	TF314272
929368	TF314273
1250203	TF314274
745083	TF314276
676359	TF314278
803224	TF314282
349047	TF314283
790861	TF314284
596513	TF314285
1076797	TF314286
980255	TF314287
637397	TF314289
851578	TF314290
915886	TF314291
298675	TF314292
943968	TF314293
958745	TF314294
563343	TF314295
690208	TF314296
954575	TF314297
389979	TF314300
603200	TF314301
1015246	TF314302
481497	TF314303
968729	TF314304
696559	TF314305
1138185	TF314306
924889	TF314307
390259	TF314308
668252	TF314309
594021	TF314310
659387	TF314311
966617	TF314312
782546	TF314313
951277	TF314315
929071	TF314317
509065	TF314320
957485	TF314321
1059158	TF314322
944164	TF314323
1048797	TF314325
747918	TF314326
935110	TF314327
1035470	TF314328
823189	TF314329
1073631	TF314330
611689	TF314331
549492	TF314333
873443	TF314334
967577	TF314335
966809	TF314336
995079	TF314337
528390	TF314338
778018	TF314339
419935	TF314340
1052016	TF314341
850930	TF314342
804179	TF314343
274172	TF314344
427552	TF314346
929665	TF314347
384034	TF314349
1076299	TF314350
494035	TF314351
958649	TF314355
840963	TF314356
770382	TF314357
808800	TF314358
1002232	TF314359
678487	TF314360
817323	TF314361
740889	TF314362
1296601	TF314363
450844	TF314365
359585	TF314366
900877	TF314367
361103	TF314368
687675	TF314369
962201	TF314370
954381	TF314371
827517	TF314372
1324063	TF314374
1295501	TF314375
821586	TF314378
395250	TF314379
1011242	TF314381
1038116	TF314382
989666	TF314383
845035	TF314384
1078125	TF314385
874388	TF314386
1097106	TF314387
950016	TF314388
1014427	TF314389
1063504	TF314391
1036884	TF314392
874808	TF314393
402595	TF314395
674383	TF314396
890096	TF314397
859016	TF314398
843165	TF314399
664075	TF314400
865843	TF314401
581744	TF314402
513696	TF314403
882524	TF314404
518701	TF314406
1075469	TF314410
990982	TF314411
436773	TF314412
636905	TF314414
956515	TF314415
517869	TF314417
892362	TF314419
1251756	TF314420
806083	TF314422
975220	TF314423
874913	TF314424
1354746	TF314425
540854	TF314426
