Page_Name	Entrez_ID
PDE4D	5144
PELO	53918
PDZD2	23037
PFKL	5211
PDLIM1	9124
Periostin	10631
PCDH12	51294
OR8G1	26494
PER3	8863
Peptide_transporter_1	6564
PES1	23481
PBX2	5089
P53AIP1	63970
PHF10	55274
PCGF1	84759
PHC1	1911
PACRG	135138
Parathyroid_hormone_1_receptor	5745
PARVG	64098
Phosducin	5132
PHF20	51230
P53_upregulated_modulator_of_apoptosis	27113
PCGF6	84108
OR8J1	219477
P2RY6	5031
OSBPL3	26031
PDCD5	9141
OR5R1	219479
P-glycoprotein	5243
PGPEP1	54858
PCTK2	5128
PAG1	55824
PCDH18	54510
PAX5	5079
PCSK5	5125
PDCD4	27250
PAAF1	80227
PAX6	5080
PBK_%28gene%29	55872
PDE1C	5137
OR5T1	390155
PCBD2	84105
PBX1	5087
OR8B12	219858
Phosducin-like	5082
PDGFC	56034
PDSS2	57107
P4HA2	8974
PACSIN3	29763
PAEP	5047
Peroxisome_proliferator-activated_receptor_gamma	5468
OR5M1	390168
OR6T1	219874
OSGEP	55644
PAK6	56924
PEX5	5830
PHF1	5252
Pancreatic_lipase	5406
OR5D13	390142
PHF12	57649
PACSIN1	29993
OR8H3	390152
PCTK1	5127
Oxytocin_receptor	5021
OR8D1	283159
P2RX4	5025
PADI1	29943
OXCT1	5019
OR9A4	130075
OR5L1	219437
PER1	5187
PCDHA5	56143
ORAI1	84876
PECI_%28gene%29	10455
PAK1	5058
PARD6A	50855
P2RX1	5023
PDE9A	5152
PARVA	55742
OTOR	56914
ORC6L	23594
PEO1	56652
PDE6A	5145
Oxoguanine_glycosylase	4968
PAX9	5083
P2RY10	27334
PAX3	5077
PAWR	5074
Phosphatidylcholine_transfer_protein	58488
PARN	5073
PCYOX1	51449
Peroxiredoxin_1	5052
PDSS1	23590
PEX13	5194
OR9G1	390174
PEA15	8682
PCBP2	5094
OR7G2	390882
PAPPA2	60676
PARK7	11315
OSBPL2	9885
PDX1	3651
Peripheral_myelin_protein_22	5376
Pendrin	5172
OSTM1	28962
PAPOLA	10914
OR6B2	389090
PDCD6	10016
PER2	8864
OR7A5	26659
OR5P2	120065
PEX19	5824
OR8G5	219865
PCDHB5	26167
PARD3B	117583
Peptidylprolyl_isomerase_A	5478
OR5M8	219484
PCDHA12	56137
PDE7A	5150
PGM1	5236
PASD1	139135
Periplakin	5493
Peroxisome_proliferator-activated_receptor_alpha	5465
PARP1	142
PCDHB16	57717
OR7A17	26333
PAFAH1B2	5049
OTUB1	55611
PEF1	553115
PDE4C	5143
ORC5L	5001
PARD3	56288
PDGFRB	5159
PACS1	55690
OSTalpha	200931
OR6K6	128371
PABPC3	5042
Phosphoglycerate_dehydrogenase	26227
PHACTR3	116154
PAFAH1B1	5048
PAPSS1	9061
PDPN	10630
ORC1	4998
OSBPL1A	114876
PAK2	5062
PCDH15	65217
PCSK4	54760
OR8J3	81168
Osteopontin	6696
OR6B1	135946
PCDHB13	56123
PHC2	1912
PGRMC1	10857
PAX4	5078
OR7D2	162998
PCDHB4	56131
PDLIM4	8572
PARP8	79668
PDE10A	10846
PCDHB10	56126
PAPLN	89932
PCGEM1	64002
Phenylalanine_hydroxylase	5053
PEX26	55670
P2RX6	9127
PARVB	29780
Ornithine_transcarbamylase	5009
P110%CE%B4	5293
PCGF5	84333
P2RY13	53829
OR8K3	219473
P2RY11	5032
Peptide_YY	5697
OSBP2	23762
Parathyroid_hormone	5741
PHC3	80012
P2RX7	5027
Parkin_%28ligase%29	5071
PCDHB9	56127
PCDHA6	56142
PEX10	5192
PHLDB1	23187
PAIP2	51247
OR5H2	79310
PDZK1IP1	10158
PATZ1	23598
OR6C2	341416
OR6C4	341418
ORAI2	80228
OSR1	130497
OTOF	9381
PEG10	23089
OR5M10	390167
OR6Q1	219952
OSBPL11	114885
Peptidylglycine_alpha-amidating_monooxygenase	5066
Phosphatidylinositol_transfer_protein%2C_alpha	5306
OR5T2	219464
OR6M1	390261
Perlecan	3339
PAOX	196743
PCGF2	7703
OR8H2	390151
P70-S6_Kinase_1	6198
PARD6B	84612
PCSK6	5046
OSBPL8	114882
Palladin	23022
OR5J2	282775
PAX2	5076
PAK4	10298
Peripherin_2	5961
PFKFB3	5209
PCAF	8850
OR5D18	219438
PGLYRP2	114770
PANK2_%28gene%29	80025
OR5M3	219482
PDCD6IP	10015
PDLIM7	9260
PCBD1	5092
PDE4B	5142
PDAP1	11333
PDGFRA	5156
PDK4	5166
PHKG2	5261
PHKB	5257
PGDS	27306
Phosphatidylethanolamine_binding_protein_1	5037
OR8K1	390157
Parathyroid_hormone_2_receptor	5746
Phorbol-12-myristate-13-acetate-induced_protein_1	5366
Phosphoglucomutase_3	5238
PFDN2	5202
PCDH20	64881
Orthodenticle_homeobox_2	5015
OR7A10	390892
Phosphatidyl_ethanolamine_methyltransferase	10400
PADI2	11240
OR8B8	26493
PCDHB15	56121
PCBP4	57060
OR9I1	219954
Peripherin	5630
OR8K5	219453
OR5K1	26339
PDK3	5165
OSBPL9	114883
PEG3	5178
PCNT	5116
PAFAH1B3	5050
OR8A1	390275
PIK3CB	5291
POLQ	10721
PKM2	5315
PIK3C3	5289
PLEKHA1	59338
PLCB3	5331
PLEKHM1	9842
PNRC2	55629
POLA2	23649
Proliferating_cell_nuclear_antigen	5111
PRPSAP2	5636
PIK3IP1	113791
PON3	5446
PRIMA1	145270
Promyelocytic_leukemia_protein	5371
PPIL4	85313
PROX1	5629
Plasminogen_activator_inhibitor-1	5054
PPP2R5C	5527
PLAU	5328
Protein_inhibitor_of_activated_STAT2	9063
POU4F2	5458
PLSCR5	389158
PPP1R13L	10848
PLEKHB2	55041
PMPCB	9512
PRNP	5621
PPP1R7	5510
Pikachurin	133584
PSAT1	29968
POPDC3	64208
POLR2J2	246721
POP5	51367
PPP3CA	5530
PLXDC2	84898
Prostaglandin_F_receptor	5737
PIGQ	9091
PLAG1	5324
PRKACG	5568
Proopiomelanocortin	5443
POU4F1	5457
Protein_kinase%2C_AMP-activated%2C_alpha_1	5562
PRPSAP1	5635
PIAS3	10401
PRDX3	10935
PRKAA2	5563
PLA2G1B	5319
PPFIBP1	8496
Pleiotrophin	5764
PSCD2	9266
PLP2	5355
PIAS4	51588
PRKAB2	5565
PSCD1	9267
Prostate-specific_antigen	354
PIR_%28gene%29	8544
PPP1R1B	84152
PRDX4	10549
PLXNB2	23654
POLI	11201
Platelet_factor_4	5196
POLR2F	5435
POLR2E	5434
PLCG2	5336
PIGF	5281
PREX1	57580
PRKCB1	5579
PIN1	5300
PRKRIR	5612
Protein_THEMIS	387357
POLE3	54107
PINK1	65018
Progesterone_receptor	5241
PPP1R12A	4659
Prostaglandin_D2_receptor	5729
Prostatic_acid_phosphatase	55
PPP1R9A	55607
PPP1R14A	94274
PRKACB	5567
Protease_activated_receptor_2	2150
Polyamine-modulated_factor_1	11243
PRB4	5545
POLR2C	5432
PPP2R2C	5522
PLXND1	23129
PMS2	5395
PJA1	64219
PIK3C2A	5286
PPM1B	5495
PON1	5444
POMGNT1	55624
PIM2_%28gene%29	11040
PMM1	5372
POLE_%28enzyme%29	5426
PMFBP1	83449
POPDC2	64091
PRIC285	85441
Prohibitin	5245
PRPF19	27339
PRKCQ	5588
PNMA2	10687
PLCB1	23236
Plexin_A1	5361
POLR3F	10621
PRCP	5547
POLDIP2	26073
Programmed_cell_death_1	5133
PPP6C	5537
PRC1	9055
PSCDBP	9595
PRELP	5549
POP4_%28gene%29	10775
Prostaglandin_D2_synthase	5730
PLAGL1	5325
POU3F1	5453
PRSS22	64063
PITPNB	23760
POLR2I	5438
POU3F4	5456
PIGP	51227
PPP5C	5536
PNPO	55163
PKP3	11187
PLEK2	26499
PRKAB1	5564
Pinin	5411
PPP2R4	5524
PRH1	5554
PITX2	5308
PPP3CC	5533
PRSS16	10279
PIM1	5292
Polycystic_kidney_disease_2	5311
PITX3	5309
PRDM9	56979
PQBP1	10084
POLR3D	661
PPARGC1B	133522
PIK3R1	5295
PIGH	5283
PIGU	128869
PPP1R12B	4660
PRRT2	112476
PRDM1	639
PPP3R1	5534
PMS1	5378
Protein_pigeon_homolog	54103
PICK1	9463
PLCD4	84812
PPAP2B	8613
Prostaglandin_E2_receptor	5732
Protein_kinase_M_zeta/Protein_kinase_C_zeta	5590
Platelet-activating_factor_receptor	5724
PPP3R2	5535
PLGLB2	5342
PIK3C2B	5287
PRAM1	84106
PLAGL2	5326
PITPNM1	9600
PPP1R14B	26472
PNO1	56902
PLEKHA5	54477
PKP1	5317
Protein_4.2	2038
Plectin	5339
POLD1	5424
PIGK	10026
Potassium_large_conductance_calcium-activated_channel%2C_subfamily_M%2C_alpha_1	3778
PRPF40A	55660
PIGB	9488
PPP2R3B	28227
PPP1R11	6992
Plasminogen_activator_inhibitor-2	5055
PNKP	11284
Prefoldin_subunit_6	10471
PRKD3	23683
PKD1	5310
PPP2CB	5516
PKIA	5569
PPP1R8	5511
Photoreceptor_cell-specific_nuclear_receptor	10002
POP7	10248
Protein_SET	6418
POLD3	10714
Proprotein_convertase_2	5126
PPP1CB	5500
POF1B	79983
Protein_FAM186B	84070
Pregnancy-associated_plasma_protein_A	5069
PIGC	5279
PLDN	26258
Protein_unc-119_homolog	9094
PIK3R5	23533
Proline_oxidase	5625
Protein_kinase_N1	5585
POT1	25913
POMP	51371
PROSC	11212
PPIG_%28gene%29	9360
Phospholipase_D1	5337
PPRC1	23082
PLRG1	5356
PRG4	10216
POLR2B	5431
POLR3E	55718
PISD_%28gene%29	23761
Pituitary_adenylate_cyclase-activating_peptide	116
Prolactin-induced_protein	5304
PODXL	5420
PLEKHF2	79666
PLS3	5358
PRKAR2B	5577
Phosphorylase_kinase%2C_alpha_1	5255
PI4K2B	55300
POLDIP3	84271
PRDX5	25824
POLR1A	25885
PLEKHG4	25894
PHOX2A	401
Protein_C	5624
PLA2G4B	8681
PRPF3	9129
Phospholipid_transfer_protein	5360
PHTF2	57157
POLR2L	5441
Prolactin-releasing_peptide_receptor	2834
PRPF31	26121
PPIL3	53938
PPP4R1	9989
Polymeric_immunoglobulin_receptor	5284
PLCD3	113026
PMM2	5373
PPM1D	8493
PIK3R4	30849
PPP1R10	5514
PPAP2A	8611
PIK3C2G	5288
PRCC_%28gene%29	5546
PNRC1	10957
PPIL1	51645
PLA2G2A	5320
POLR3K	51728
Proteinase_3	5657
PRKAR1A	5573
Polymerase_%28DNA_directed%29%2C_alpha_1	5422
PRKCI	5584
PPT1	5538
PIN4	5303
POU2F1	5451
PPP2R5D	5528
PLA2G4C	8605
PRRX1	5396
PLCB2	5330
PRMT6	55170
POGZ	23126
POLR1D	51082
PPIE_%28gene%29	10450
PLA2G2D	26279
PRDM16	63976
PPM1G	5496
Prokineticin_receptor_2	128674
PRRX2	51450
PRDX6	9588
PPP1R3A	5506
PILRB	29990
PPP1R13B	23368
POM121	9883
PPP2R5E	5529
PRPF8	10594
PKIG	11142
PPP2CA	5515
POMT2	29954
Profilin_1	5216
PRAME	23532
PIP5K1A	8394
PLA2G10	8399
PKN3_%28gene%29	29941
PPID	5481
PIP5K1B	8395
Prosaposin	5660
PIAS1	8554
PSD3	23362
PLCG1	5335
PLVAP	83483
PLA2R1	22925
PIGA	5277
Protein_S	5627
POLE2	5427
PLSCR1	5359
PNPLA3	80339
PRSS23	11098
PIK3R3	8503
PPARGC1A	10891
PRMT1	3276
PRR4	11272
PSCD4	27128
PRKCE	5581
Protein_arginine_methyltransferase_5	10419
PKLR	5313
PLSCR4	57088
PLD5	200150
Plakoglobin	3728
POLR2H	5437
POU4F3	5459
PI4KAP2	375133
PRKCG	5582
POU3F2	5454
Proteolipid_protein_1	5354
PHPT1	29085
PPP1R3C	5507
PLXNA4A	57671
POLD4	57804
Protein_kinase_R	5610
PPT2	9374
PLSCR3	57048
POU2F3	25833
PPOX	5498
PPIC	5480
PREPL	9581
PRB1	5542
PKC_alpha	5578
PRMT2	3275
PRPF4	9128
PIP5K1C	23396
PPP2R1B	5519
PPFIA4	8497
PSCD3	9265
POLR2G	5436
PI4K2A	55361
POP1_%28gene%29	10940
Protein_kinase_D1	5587
PRUNE2	158471
PINX1	54984
PPP2R1A	5518
PRKCSH	5589
Prolactin-releasing_peptide	51052
PPP4C	5531
PLXNB3	5365
PLK2	10769
PLK3	1263
PPM1A	5494
PLA2G6	8398
PPHLN1	51535
PMPCA	23203
POLR1B	84172
PRND	23627
PICALM	8301
PLXDC1	57125
PRKAG1	5571
PNPLA2	57104
PRKAG3	53632
Proteasome_%28prosome%2C_macropain%29_subunit%2C_alpha_1	5682
POLR2A	5430
Protein_C_inhibitor	5104
PRKY	5616
PPP1R15A	23645
PRKCH	5583
PPIB	5479
PPP1CA	5499
Plunc	51297
POLG2	11232
PRDM2	7799
PIP4K2A	5305
PPIF	10105
POLR1E	64425
PLAA_%28gene%29	9373
PRIM2	5558
PLSCR2	57047
PPAN	56342
PLA2G5	5322
PLXNB1	5364
PLA2G4A	5321
PPP2R3C	55012
POLG	5428
POLRMT	5442
PLA2G12A	81579
PJA2	9867
PHYHIPL	84457
PLOD3	8985
PHOX2B	8929
PLK4	10733
PPAPDC1A	196051
PKIB	5570
POLR3C	10623
PPP1R2	5504
PPP2R5A	5525
PRINS_%28gene%29	100169750
PRX_%28gene%29	57716
PIGS_%28genetics%29	94005
PRKCD	5580
PON2	5445
PKD2L1	9033
Prokineticin_receptor_1	10887
PLCE1	51196
PRKAR2A	5576
PRMT3	10196
PPP2R2A	5520
POLK	51426
PPP1R9B	84687
PLK1	5347
Protocadherin_alpha_1	56147
PPM1F	9647
PRKD2	25865
PNKD	25953
PLEKHA6	22874
Placental_growth_factor	5228
POLD2	5425
PNPLA8	50640
PLEKHO1	51177
PPP2R2B	5521
PKN2	5586
PITX1	5307
PIP4K2B	8396
PIK3AP1	118788
PIK3R2	5296
PI4KA	5297
PKP4	8502
PMP2	5375
PPEF1	5475
PIGT	51604
PIKFYVE	200576
PPP3CB	5532
POU2AF1	5450
PITRM1	10531
PLEKHM2	23207
PLCD1	5333
POLR2K	5440
PI4KB	5298
PLXNA3	55558
Plasmin	5340
PIWIL1	9271
PPP1R14C	81706
PRKAR1B	5575
Prostaglandin_E_receptor_3	5733
PIB5PA	27124
Prolyl_endopeptidase	5550
PPP2R5B	5526
Prostacyclin_receptor	5739
PLAC1	10761
PRKG1	5592
PLCXD1	55344
POMT1	10585
PKMYT1	9088
Porphobilinogen_deaminase	3145
PRPF4B	8899
PPIH	10465
POLR2J	5439
PKP2	5318
PLCB4	5332
PLXNA2	5362
PRKACA	5566
Placental_alkaline_phosphatase	250
PRKRA	8575
POLH	5429
Prestin	375611
Pregnane_X_receptor	8856
PLD2	5338
PPP1CC	5501
PRPF6	24148
PREB	10113
PSCA_%28gene%29	8000
PIGV	55650
POLR1C	9533
Pituitary-specific_positive_transcription_factor_1	5449
PPIL2	23759
Prostacyclin_synthase	5740
PROP1	5626
PKNOX1	5316
PPP2R3A	5523
PISRT1	140464
PIK3CG	5294
PPM1K	152926
Prolactin	5617
PRKAG2	51422
PRSS8	5652
PRB3	5544
Relaxin/insulin-like_family_peptide_receptor_4	339403
RCC2	55920
RFFL	117584
RGS16	6004
RASSF2	9770
PSMD10	5716
PTX3	5806
RCL1	10171
PTPLAD1	51495
RGS7	6000
REV1	51455
PSMD13	5719
RHEB	6009
R-type_calcium_channel	777
RFX6	222546
PZP_%28gene%29	5858
PTPRC	5788
PTP4A2	8073
PTGES2	80142
RINT1	60561
RhoG	391
RAPGEF1	2889
PXMP3	5828
RBM19	9904
QARS	5859
PTPRS	5802
REL	5966
RGN_%28gene%29	9104
RBM23	55147
RBPJ	3516
RHOT1	55288
Rev-ErbA_alpha	9572
RBBP5	5929
RGS4	5999
Retinaldehyde-binding_protein_1	6017
RhoD	29984
PURA	5813
RAB11FIP2	22841
RBBP7	5931
PSG4	5672
RBMS1	5937
RIMS2	9699
PSMC4	5704
RAMP2	10266
RAB17	64284
PTPRA	5786
PTPN2	5771
RAPGEF2	9693
RAB21	23011
PUM1	9698
RCBTB1	55213
RAB11FIP1	80223
RBM7	10179
RFXAP	5994
Replication_protein_A1	6117
RGS12	6002
RAI2	10742
RAB3D	9545
PTK6	5753
RAP1GAP	5909
Retinoid_X_receptor_alpha	6256
PSIP1	11168
PTGS1	5742
REEP2	51308
RAB40A	142684
REXO4	57109
RASGRP3	25780
RAB14	51552
PSG3	5671
Ribonuclease_4	6038
RALY	22913
RFX2	5990
RANGAP1	5905
PTPRD	5789
PTS_%28gene%29	5805
PVRL1	5818
RAVER1	125950
Retinoblastoma_protein	5925
RASA3	22821
RBBP6	5930
PSMB6	5694
PSMA5	5686
RAPGEF4	11069
RDBP	7936
Retinoschisin	6247
RETNLB	84666
RBM6	10180
RBM34	23029
PSMA6	5687
RAB23	51715
RAB5A	5868
Pulmonary_surfactant-associated_protein_B	6439
Rev-ErbA_beta	9975
Pulmonary_surfactant-associated_protein_C	6440
PTTG1	9232
RBBP9	10741
PSMA7	5688
RGS1	5996
PSTPIP1	9051
PTMS_%28gene%29	5763
RANK	8792
RABAC1	10567
RAPSN	5913
QKI	9444
PUS7L	83448
RAB3C	115827
PSMD11	5717
RILP_%28gene%29	83547
Purine_nucleoside_phosphorylase	4860
RAD1_homolog	5810
RBM13	84549
RAR-related_orphan_receptor_gamma	6097
RE1-silencing_transcription_factor	5978
RBP1	5947
RBM12	10137
RHPN2	85415
Reticulon_4	57142
RANBP5	3843
RAB2A	5862
PSME3	10197
PYCARD	29108
RAS_p21_protein_activator_1	5921
RBCK1	10616
RAB10	10890
Retinoic_acid_receptor_beta	5915
RAD51L1	5890
Retinoblastoma-like_protein_1	5933
RALGDS	5900
PSMA2	5683
PUS1	80324
PSMF1	9491
Retinitis_pigmentosa_GTPase_regulator	6103
PVT1	5820
RHBG	57127
RAE1	8480
RAB3GAP2	25782
PTPRJ	5795
RAB11B	9230
RAB3A	5864
RAP1A	5906
RAB11FIP5	26056
RBM11	54033
RAB31	11031
RAB11FIP3	9727
PSG2	5670
RHOBTB2	23221
RHCG	51458
RFT1	91869
RANBP3	8498
RAI14	26064
PSG1_%28gene%29	5669
PTPRG	5793
RAC1	5879
RHOB	388
PTGS2	5743
RANBP2	5903
Relaxin/insulin-like_family_peptide_receptor_1	59350
PTPRT	11122
PTRF	284119
PTBP1	5725
RASGRP1	10125
REG1B	5968
RAB11FIP4	84440
RAB35	11021
RGS3	5998
RAB18	22931
PSEN2	5664
RASAL2	9462
RHBDF2	79651
RBMX	27316
PSMD6	9861
REG3G	130120
RFX3	5991
RAPH1	65059
RBM26	64062
RAB13	5872
RAB3B	5865
RBPMS	11030
RERE	473
PSMB1	5689
RBM22	55696
Pyruvate_dehydrogenase_%28lipoamide%29_alpha_1	5160
PSG10	653492
RGS17	26575
RASSF5	83593
PTPRE	5791
PTPN5	84867
RCP9	27297
PTGFRN	5738
RCE1	9986
PUF60	22827
RABIF	5877
Retinal_G_protein_coupled_receptor	5995
PTPRB	5787
RGS14	10636
RHBDF1	64285
RASD2	23551
RBM25	58517
REPS1	85021
RHOBTB1	9886
RING1	6015
RAB6C	84084
RIN1	9610
RBP3	5949
Related_to_receptor_tyrosine_kinase	6259
REEP5	7905
PTPRN2	5799
RAB1A	5861
RhoC	389
RICTOR	253260
PTPN7	5778
RAB38	23682
RAB9A	9367
RANBP1	5902
PTPN1	5770
RAB6B	51560
PURB	5814
RHOJ	57381
RGS6	9628
PSMD4	5710
RBM8A	9939
RAP1GDS1	5910
PSMB8	5696
RAB11A	8766
Resistin	56729
RAB15	376267
PTPRU	10076
RAB5B	5869
PSMD3	5709
RB1CC1	9821
RAB36	9609
RBM4	5936
PTPN4	5775
RAD23B	5887
RAD54B	25788
RALBP1	10928
RECK	8434
PSG6	5675
REG1A	5967
PSMD9	5715
PSME1	5720
RIPK1	8737
RABEPK	10244
RFXANK	8625
RAB3IP	117177
RFC1	5981
RCOR1	23186
RET_proto-oncogene	5979
PVRL2	5819
RGS19	10287
RAB6A	5870
RETSAT	54884
RARS_%28gene%29	5917
RAD51L3	5892
RIC3	79608
RARRES3	5920
PSEN1	5663
REG4	83998
RAGE_%28gene%29	5891
RBM5	10181
RAP2A	5911
Relaxin/insulin-like_family_peptide_receptor_2	122042
RGL2	5863
REXO2	25996
PSMC1	5700
PTTG1IP	754
PTPN11	5781
PSMB5	5693
QRFP	347148
RHPN1	114822
RAB5C	5878
PSMC3	5702
RBBP8	5932
PSMC5	5705
REPS2	9185
RHOQ	23433
RASA4	10156
PTPN14	5784
RBM17	84991
QDPR	5860
PTBP2	58155
RDH12	145226
REC8	9985
RhoH	399
RAD52	5893
RAB25	57111
RELT	84957
RBM15	64783
RBP2	5948
PSMB10	5699
PSMD8	5714
PSMD7	5713
PTPRK	5796
PTK2	5747
Renalase	55328
REV3L	5980
PWP1	11137
Ran_%28biology%29	5901
RGMA	56963
RENBP	5973
RECQL	5965
RGS9	8787
RASD1	51655
RFX1	5989
RACGAP1	29127
RFC5	5985
PTPN13	5783
RECQL5	9400
RBM3	5935
PTPN6	5777
Pyruvate_dehydrogenase_%28lipoamide%29_alpha_2	5161
RAD23A	5886
PSMD12	5718
PSME2	5721
RAP2B	5912
RANKL	8600
RGS8	85397
RAB22A	57403
Pyruvate_dehydrogenase_phosphatase	54704
RAPGEF5	9771
RFC2	5982
RAD51	5888
PTPN9	5780
PSMB7	5695
RFX4	5992
RBM28	55131
Retinoic_acid_receptor_alpha	5914
PTPN22	26191
RAD51C	5889
PXDN	7837
RBM14	10432
Pyroglutamylated_RFamide_peptide_receptor	84109
PWP2	5822
PSMB4	5692
PVRL3	25945
PTPN23	25930
RAGE_%28receptor%29	177
RAD17	5884
PSME4	23198
RBM9	23543
RDH5	5959
PSPH	5723
Retinoid_X_receptor_gamma	6258
Reelin	5649
RAR-related_orphan_receptor_alpha	6095
RBM33	155435
RCN1	5954
RHOXF1	158800
QPCT	25797
RELB	5971
RHOT2	89941
PSMD14	10213
RAD9A	5883
Ribosomal_protein_L4	6124
RASSF8	11228
RABEP1	9135
RGS5	8490
PUM2	23369
QSOX1	5768
RGPD5	84220
RCHY1	25898
RASSF9	9182
RGS18	64407
PTPRH	5794
RCC1	1104
PYCR1	5831
RDH8	50700
RAB33A	9363
RADIL	55698
PSTPIP2	9050
PTPRR	5801
PTPRM	5797
Radixin	5962
RAP1B	5908
PTGES	9536
RICS_%28gene%29	9743
PSKH1	5681
RDH11	51109
PTK7	5754
Retinol_binding_protein_4	5950
RIF1	55183
RCBTB2	1102
RGS2	5997
PSMD1	5707
RAPGEF3	10411
RAB3GAP1	22930
Retinoblastoma-like_protein_2	5934
PTOV1	53635
PTCH1	5727
RANBP9	10048
RBM39	9584
RIMS1	22999
RBFOX1	54715
RDH14	57665
PSMB2	5690
RIPK2	8767
REEP1	65055
RALB	5899
RFC4	5984
RAB7A	7879
RECQL4	9401
Retinoic_acid_receptor_gamma	5916
Rad50	10111
RAB8B	51762
RAD18	56852
Ribosomal_protein_SA	3921
RAMP3	10268
RAR-related_orphan_receptor_beta	6096
PTENP1	11191
RAC2	5880
PTPRF	5792
RAD21	5885
RASL11B	65997
PTPRCAP	5790
PTEN_%28gene%29	5728
REG3A	5068
RGS13	6003
RCAN2	10231
Rab_escort_protein	1121
PTPN18	26469
PTPN3	5774
PTPRO	5800
Retinoid_X_receptor_beta	6257
RCN2	5955
RGS20	8601
RAPGEF6	51735
Ribosomal_protein_S19	6223
PSG5	5673
RIC8A	60626
RFWD2	64326
RBBP4	5928
Rhodopsin	6010
PTGES3	10728
RFX5	5993
RASSF1	11186
PTPN21	11099
RHOA	387
PTPRZ1	5803
RCAN3	11123
RAB27A	5873
RAB8A	4218
Pyruvate_dehydrogenase_%28lipoamide%29_beta	5162
RAB33B	83452
RHD_%28gene%29	6007
PSMC6	5706
PTP4A1	7803
RGS11	8786
Relaxin/insulin-like_family_peptide_receptor_3	51289
PSMD2	5708
RABGEF1	27342
PSMA3	5684
RASGRP2	10235
REPIN1	29803
RELA	5970
PTP4A3	11156
RALYL	138046
Pulmonary_surfactant-associated_protein_A1	6435
PSMD5	5711
RBM10	8241
PTPRN	5798
PSMB9	5698
RAB34	83871
PSMC2	5701
RAC3	5881
PSMB3	5691
Reticulon_4_receptor	65078
PSRC1	84722
PTPN12	5782
Ribosomal_protein_L5	6125
PTF1A	256297
PTK2B	2185
RGS10	6001
RAB26	25837
RALA	5898
PSG9	5678
RAB1B	81876
RHOBTB3	22836
PSMA4	5685
RASGRF2	5924
RFC3	5983
RAB7B	338382
QRICH1	54870
RARRES1	5918
RBX1	9978
PYGO2	90780
RHCE_%28gene%29	6006
PXMP4	11264
RGMB	285704
RAB39B	116442
RAB4A	5867
RAB37	326624
RAET1E	135250
RAMP1	10267
RHAG	6005
RPS18	6222
RPS7	6201
ROS1_%28gene%29	6098
S100A13	6284
ROR2	4920
SEMA4G	57715
RNGTT	8732
RPA3	6119
ROMK	3758
SFRS7	6432
SEMA3C	10512
ROBO1	6091
S100A6	6277
RNF125	54941
SGSH	6448
RPL6	6128
SDC2	6383
S1PR4	8698
S100A7	6278
SEPT5	5413
SCIN	85477
S100A15	338324
SETMAR	6419
SASS6	163786
RRP1	8568
RIT2	6014
RTN1	6252
SERBP1	26135
SELENBP1	8991
RPL18A	6142
SDHB	6390
RuvB-like_1	8607
SCO2	9997
S100A5	6276
RPL34	6164
SCYL2	55681
SALL2	6297
RPN2	6185
RNF12	51132
SFRP4	6424
SCRN1	9805
SAFB2	9667
Selenophosphate_synthetase_1	22929
SCGB3A2	117156
SCMH1	22955
SCN7A	6332
RPS28	6234
SEMA6C	10500
Serum_albumin	213
SEMA5A	9037
SEC63	11231
RPS14	6208
S100A2	6273
SEL1L	6400
RNF14	9604
SERPINB7	8710
Serum_amyloid_A1	6288
SGOL2	151246
RNMTL1	55178
RMI1	80010
RPL32	6161
SENP3	26168
SAMD9	54809
SAG_%28gene%29	6295
SETX	23064
SEC61G	23480
SDF4	51150
SEPT3	55964
SERPINA6	866
SGCE	8910
RSPH3	83861
SGIP1	84251
RLF_%28gene%29	6018
SCARB1	949
SALL3	27164
SGSM2	9905
RRP1B	23076
SESN2	83667
RTF1	23168
RUFY1	80230
RNF11	26994
SEMA3F	6405
RPL10A	4736
SF3A2	8175
S100A16	140576
RRAGB	10325
SGK	6446
SETD7	80854
SALL1	6299
SEPX1	51734
SEMA4A	64218
RMND5B	64777
RSPH4A	345895
RRM2	6241
SFRS6	6431
RPL36	25873
RNA_polymerase_II_subunit_B4	5433
RNF4	6047
RPS12	6206
SBF1	6305
SEMA6A	57556
RP2_%28gene%29	6102
RNF135	84282
RPL7	6129
RPL12	6136
Serum_amyloid_P_component	325
SF3A3	10946
Rnd2	8153
RRAS	6237
SEPP1	6414
RNF128	79589
RNF139	11236
RNF111	54778
SDAD1	55153
SCN10A	6336
RPL3	6122
SETD8	387893
RNPEP	6051
SAV1	60485
RPL9	6133
SEP15	9403
RNF40	9810
SCARB2	950
RPL19	6143
RPL35A	6165
RYR1	6261
SCGN	10590
SEDLP	10597
RNF32	140545
RNF19A	25897
SFRS2IP	9169
RPP40	10799
SEC23B	10483
RNA_Helicase_A	1660
S100B	6285
RPS8	6202
RP9	6100
Secretin	6343
SCPEP1	59342
SERP1	27230
RPL36A	6173
SARS_%28gene%29	6301
RPL24	6152
SFRS3	6428
RWDD3	25950
SARS2	54938
RRP12	23223
RPS6KC1	26750
RNF5P1	286140
SF3B14	51639
SARDH	1757
SEPT11	55752
SGK2	10110
RMST_%28gene%29	196475
SCEL_%28gene%29	8796
SEPSECS	51091
RPGRIP1	57096
SF3B2	10992
RPL29	6159
SCYL3	57147
SEPT2	4735
RPS6KA1	6195
SERPINB6	5269
RPS10	6204
